Account Name,Account ID,Added to marketo data update flow,Google Review URL,Funeral Home Logos URL,Facebook Page URL,,Final FB Reviews URL,Notes,URL Param/ client code,Core RG URL,Alternate RG URL Core,,Client Review Gateway URL,Alternate (Alias URL),,Survey URL,,Start Start Lead Import Info →,,GWLW- Contact Name,GWLW - Contact ID,GWLW - User ID,Landing Pg Campaign ID,Source,,GWLW Signup URL Core,Client GWLW Signup URL,,RG- Contact Name,RG - Contact ID,RG- User ID,Source,Survey core URL
Macken Funeral Homes,0014O000026PP6K,FALSE,https://search.google.com/local/writereview?placeid=ChIJjWwTJe_h-YcRqF3PvQ3wZCI,https://info.preplanafuneral.com/rs/852-LNK-689/images/Macken%20Logo%20from%20FB.jpeg,https://www.facebook.com/mackenfuneralhome,/reviews/,https://www.facebook.com/mackenfuneralhome/reviews/,,31,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=31,https://review.funeralservicesurvey.com/reviews.html?client_code=31,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=31,,,,Caryl Jemier,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=31,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Matthews & Son- Jennings,0014O00002IqbFk,FALSE,https://search.google.com/local/writereview?placeid=ChIJUThQdSpaO4YRcuF9TQXG_aM,https://info.preplanafuneral.com/rs/852-LNK-689/images/Matthews%20%26%20Son%20Logo.png,https://www.facebook.com/Matthews-Son-Funeral-Home-150940368340793,/reviews/,https://www.facebook.com/Matthews-Son-Funeral-Home-150940368340793/reviews/,,90,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=90,https://review.funeralservicesurvey.com/reviews.html?client_code=90,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=90,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=90,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Matthews and Sons Funeral Home- Lake Arthur,0014O00002IqbIj,FALSE,https://search.google.com/local/writereview?placeid=ChIJSyN5TOemPIYRKDFJNldJxCg,https://info.preplanafuneral.com/rs/852-LNK-689/images/Matthews%20%26%20Son%20Logo.png,https://www.facebook.com/profile.php?id=100069332084614,/reviews/,https://www.facebook.com/profile.php?id=100069332084614/reviews/,,91,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=91,https://review.funeralservicesurvey.com/reviews.html?client_code=91,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=91,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=91,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McCoy-Blossom Funeral Home & Crematory - Bowling Green,0014O00002FZtbRQAT,FALSE,https://search.google.com/local/writereview?placeid=ChIJ7T_WxvB_3ocRQgL-3PWNlKU,https://info.preplanafuneral.com/rs/852-LNK-689/images/McCoy%20Blossom.jpg,https://www.facebook.com/familyownedandoperated,/reviews/,https://www.facebook.com/familyownedandoperated/reviews/,,141,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=141,https://review.funeralservicesurvey.com/reviews.html?client_code=141,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=141,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=141,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McCoy-Blossom Funeral Homes & Crematory - Troy,001U000001kIRzXIAW,FALSE,https://search.google.com/local/writereview?placeid=ChIJ55kiuvG93ocRkqpuWxZ9iJ4,https://info.preplanafuneral.com/rs/852-LNK-689/images/McCoy%20Blossom.jpg,https://www.facebook.com/familyownedandoperated,/reviews/,https://www.facebook.com/familyownedandoperated/reviews/,,142,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=142,https://review.funeralservicesurvey.com/reviews.html?client_code=142,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=142,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=142,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McCoy-Blossom- Hawk Point,0014O00002Me9et,FALSE,https://search.google.com/local/writereview?placeid=ChIJTb4WkByi3ocR278AOtbCZw4,https://info.preplanafuneral.com/rs/852-LNK-689/images/McCoy%20Blossom.jpg,https://www.facebook.com/familyownedandoperated,/reviews/,https://www.facebook.com/familyownedandoperated/reviews/,,93,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=93,https://review.funeralservicesurvey.com/reviews.html?client_code=93,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=93,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=93,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McFarland-Troutman-Proffitt Funeral Home,0010B00001yUqaf,FALSE,https://search.google.com/local/writereview?placeid=ChIJpU5DW7-oaYgRhlGOsE8NzGM,https://info.preplanafuneral.com/rs/852-LNK-689/images/McCoy%20Blossom.jpg,https://www.facebook.com/Mcfarland-Troutman-Proffitt-Funeral-Home-168323586512539,/reviews/,https://www.facebook.com/Mcfarland-Troutman-Proffitt-Funeral-Home-168323586512539/reviews/,,172,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=172,https://review.funeralservicesurvey.com/reviews.html?client_code=172,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=172,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=172,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McLean Funeral Directors - Gastonia,001U000000h905e,FALSE,https://search.google.com/local/writereview?placeid=ChIJ7UeMJem_VogRRHAFgoj3fGw,https://info.preplanafuneral.com/rs/852-LNK-689/images/McLean%20Logo.jpg,https://www.facebook.com/McLeanFuneralDirectors,/reviews/,https://www.facebook.com/McLeanFuneralDirectors/reviews/,,32,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=32,https://review.funeralservicesurvey.com/reviews.html?client_code=32,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=32,,,,Sarah Levy,0034O00002ZkvtR,0054O000009hmWT,701U00000007qOi,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=32,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McLean- Belmont,001U000000zIZrR,FALSE,https://search.google.com/local/writereview?placeid=ChIJKeR9pZC9VogRp4GLQ7Iww-Y,https://info.preplanafuneral.com/rs/852-LNK-689/images/McLean%20Logo.jpg,https://www.facebook.com/McLeanFuneralDirectors,/reviews/,https://www.facebook.com/McLeanFuneralDirectors/reviews/,,94,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=94,https://review.funeralservicesurvey.com/reviews.html?client_code=94,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=94,,,,Sarah Levy,0034O000034GU3u,0054O000009hmWT,701U0000000CJZV,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=94,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McNeece Morris Funeral Home - Fulton,001U000000NmxcZIAR,FALSE,https://search.google.com/local/writereview?placeid=ChIJpVxb0Shph4gR0rJ8tC_-uhs,https://info.preplanafuneral.com/rs/852-LNK-689/images/McNeece%20Morris%20Logo.jpg,https://www.facebook.com/mcneece.morris,/reviews/,https://www.facebook.com/mcneece.morris/reviews/,,143,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=143,https://review.funeralservicesurvey.com/reviews.html?client_code=143,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=143,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=143,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McNeece-Morris Funeral Home- Mantachie,0010B0000226Y0P,FALSE,https://search.google.com/local/writereview?placeid=ChIJQdR0v7NCh4gRwJ5KmzrmIok,https://info.preplanafuneral.com/rs/852-LNK-689/images/McNeece%20Morris%20Logo.jpg,https://www.facebook.com/mcneece.morris,/reviews/,https://www.facebook.com/mcneece.morris/reviews/,,95,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=95,https://review.funeralservicesurvey.com/reviews.html?client_code=95,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=95,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=95,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McNutt Funeral Home - Conroe,0014O000026PCg5,FALSE,https://search.google.com/local/writereview?placeid=ChIJT0oSseY4R4YRDtYGQDpA46s,https://info.preplanafuneral.com/rs/852-LNK-689/images/MCNUT%20LOGO.jpg,https://www.facebook.com/McNuttFH,/reviews/,https://www.facebook.com/McNuttFH/reviews/,,33,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=33,https://review.funeralservicesurvey.com/reviews.html?client_code=33,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=33,,,,Sherri Mullins,0034O00002mykVN,0054O000009hXLy,7014O000001JA39,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=33,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
McReynolds Nave & Larson Funeral Home - Clarksville,001U0000006gRvz,FALSE,https://search.google.com/local/writereview?placeid=ChIJfSCq4KfZZIgRP9Zf5z5-Vzw,https://info.preplanafuneral.com/rs/852-LNK-689/images/McReynolds%20Nave%20Larson%20Logo.jpg,https://www.facebook.com/McNaveLarson,/reviews/,https://www.facebook.com/McNaveLarson/reviews/,,34,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=34,https://review.funeralservicesurvey.com/reviews.html?client_code=34,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=34,,,,Tom Creech,003U000000r9OCC,0054O000008r18A,701U0000000CJUf,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=34,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Memorial Funeral Home- Sioux Center,0014O00002BsJUv,FALSE,https://search.google.com/local/writereview?placeid=ChIJNfvI6r0zjIcRakUDeIfANc8,https://info.preplanafuneral.com/rs/852-LNK-689/images/MemorialFuneralHome.jpg,https://www.facebook.com/profile.php?id=100057420669702,/reviews/,https://www.facebook.com/profile.php?id=100057420669702/reviews/,,202,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=202,,,,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=202,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Memorial Park - Riverside Chapel,0010B0000229T3V,FALSE,https://search.google.com/local/writereview?placeid=ChIJ0_0pMWf29YgRU4NcjDd88qk,https://info.preplanafuneral.com/rs/852-LNK-689/images/Memorial%20Park%20Logo.png,https://www.facebook.com/MemRiversideNorth,/reviews/,https://www.facebook.com/MemRiversideNorth/reviews/,,35,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=35,https://review.funeralservicesurvey.com/reviews.html?client_code=35,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=35,,,,Lisa Ouellette,0030B00002JeZdQ,0054O0000091SDv,7010B000001m0zq,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=35,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Memorial Park - South,0010B0000229T3k,FALSE,https://search.google.com/local/writereview?placeid=ChIJ1Whzl2Dy9YgR2egGcdkO1yc,https://info.preplanafuneral.com/rs/852-LNK-689/images/Memorial%20Park%20Logo.png,https://www.facebook.com/memorialparksouth,/reviews/,,,36,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=36,https://review.funeralservicesurvey.com/reviews.html?client_code=36,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=36,,,,Patricia Shadburn,0030B00002JeZes,0054O0000091SEK,7010B000001m0zq,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=36,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Memorial Park Funeral Home & Cemeteries- Gainesville,001U000001fldUS,FALSE,https://search.google.com/local/writereview?placeid=ChIJ09l04wj09YgRIJy5s4_PL8Q,https://info.preplanafuneral.com/rs/852-LNK-689/images/Memorial%20Park%20Logo.png,https://www.facebook.com/Memorial-Park-Funeral-Homes-and-Cemeteries-Gainesville-Georgia-159181427450886,/reviews/,,,37,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=37,https://review.funeralservicesurvey.com/reviews.html?client_code=37,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=37,,,,Beth Fortner,0030B00002JeYvI,0054O000008r18A,7010B000001m0zq,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=37,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Memorial Park- Braselton,0010B0000229T4J,FALSE,https://search.google.com/local/writereview?placeid=ChIJC2oaxMDv9YgRTXe9Km7dL70,https://info.preplanafuneral.com/rs/852-LNK-689/images/Memorial Park Logo.png,https://www.facebook.com/MemorialParkFHBraseltonChapel,/reviews/,https://www.facebook.com/MemorialParkFHBraseltonChapel/reviews/,,203,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=203,https://review.funeralservicesurvey.com/reviews.html?client_code=203,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=203,,,,,,,7010B000001m0zq,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=203,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Midlothian Funeral Home - Midlothian,0014O00002IqF4lQAF,FALSE,https://search.google.com/local/writereview?placeid=ChIJ4da1sHbzToYRzkayNQ3dL60,https://info.preplanafuneral.com/rs/852-LNK-689/images/Midlothian%20logo.png,https://www.facebook.com/MidlothianFuneralHome,/reviews/,https://www.facebook.com/MidlothianFuneralHome/reviews/,,144,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=144,https://review.funeralservicesurvey.com/reviews.html?client_code=144,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=144,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=144,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Millet-Guidry Funeral Home,0014O00002QbtMB,FALSE,https://search.google.com/local/writereview?placeid=ChIJZ6Bwe_fTIIYR534x5hhKEIA,https://info.preplanafuneral.com/rs/852-LNK-689/images/Millet-Guidry%20Logo.png,https://www.facebook.com/MilletGuidry,/reviews/,https://www.facebook.com/MilletGuidry/reviews/,,182,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=182,https://review.funeralservicesurvey.com/reviews.html?client_code=182,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=182,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=182,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
